Start date,PD_0_25,LD_0_25,RES_0_25,IMB_0_25,RIM_0_100
2025-11-29 17:00:00+01:00,5.740483289967354,12.5,10.35997352896924,12.5,39.74855347693006
2025-11-29 18:00:00+01:00,2.0324416266867082,12.5,10.285300567388536,12.5,35.224230519412586
2025-11-29 19:00:00+01:00,1.3729199588213892,12.5,11.808632789656286,12.5,35.95613674024195
2025-11-29 20:00:00+01:00,1.7327067009531059,12.5,20.61700283500777,12.5,45.196250876151495
2025-11-29 21:00:00+01:00,3.8897321350119487,12.5,19.948815114899457,12.5,47.11649367691379
2025-11-29 22:00:00+01:00,5.078787978172547,12.5,19.131195962499593,12.5,47.72574153630665
2025-11-29 23:00:00+01:00,5.139041096472406,12.5,19.38424235284881,12.5,48.0510916686157
2025-11-30 00:00:00+01:00,7.579490001619379,12.5,8.770325684310091,12.5,40.36571368625334
2025-11-30 01:00:00+01:00,5.84303261024754,12.5,6.035404997120295,12.5,35.547044129417344
2025-11-30 02:00:00+01:00,6.698100599374691,12.5,5.964524603888514,12.5,36.50224532313814
2025-11-30 03:00:00+01:00,7.68776038455819,12.5,6.120724366742687,12.5,37.84603682821251
2025-11-30 04:00:00+01:00,10.388924381955691,12.5,5.774423915483248,12.5,40.74113317383008
2025-11-30 05:00:00+01:00,15.277963725227895,12.5,5.535120543049743,12.5,46.36867701332322
2025-11-30 06:00:00+01:00,15.366624968243558,12.5,17.71060486687137,12.5,58.65055482876364
2025-11-30 07:00:00+01:00,13.920371912686386,12.5,19.92695805599876,12.5,59.13140435122242
2025-11-30 08:00:00+01:00,14.657761691766142,12.5,15.453347376713872,12.5,55.54266140683324
2025-11-30 09:00:00+01:00,13.346239381188393,12.5,11.041014751534254,12.5,49.55650200896032
2025-11-30 10:00:00+01:00,18.272746259165768,12.5,17.833026413836773,12.5,62.260321924835694
2025-11-30 11:00:00+01:00,18.26116533739909,12.5,18.226672788847154,12.5,62.64007119372606
2025-11-30 12:00:00+01:00,16.303767832769456,12.5,18.665265806903612,12.5,60.72978720622696
2025-11-30 13:00:00+01:00,18.318360545404474,12.5,18.615163891426974,12.5,63.09719654591234
2025-11-30 14:00:00+01:00,19.68292166485215,12.5,8.806448010466864,12.5,54.925954008289445
2025-11-30 15:00:00+01:00,20.370766766863035,12.5,14.40398879177978,12.5,61.34890891201542
2025-11-30 16:00:00+01:00,12.477310722677698,12.5,8.963846886086364,12.5,46.4366197532996
2025-11-30 17:00:00+01:00,16.666133510686713,12.5,9.130208896980108,12.5,51.629569109804166
2025-11-30 18:00:00+01:00,18.010505267303024,12.5,18.20933924840153,12.5,62.321945569165166
2025-11-30 19:00:00+01:00,16.276173922405977,12.5,17.919709611681803,12.5,59.95111831856898
2025-11-30 20:00:00+01:00,12.908866803233149,12.5,17.864262565270526,12.5,55.854902729150304
2025-11-30 21:00:00+01:00,14.13776204616101,12.5,17.852399504529195,12.5,57.31771395992241
2025-11-30 22:00:00+01:00,18.096692987130766,12.5,17.69881292925418,12.5,61.9148445138111
2025-11-30 23:00:00+01:00,19.462584695149033,12.5,18.3657846362193,12.5,64.22088627039814
2025-12-01 00:00:00+01:00,12.5,12.5,17.963590622048955,12.5,55.463590622048955
2025-12-01 01:00:00+01:00,12.5,12.5,17.590583420847437,12.5,55.09058342084744
2025-12-01 02:00:00+01:00,12.5,12.5,17.239885141508875,12.5,54.73988514150888
2025-12-01 03:00:00+01:00,12.5,12.5,16.906880038339843,12.5,54.40688003833984
2025-12-01 04:00:00+01:00,12.5,12.5,16.623597200773236,12.5,54.12359720077323
2025-12-01 05:00:00+01:00,12.5,12.5,16.467635608478815,12.5,53.967635608478815
2025-12-01 06:00:00+01:00,12.5,12.5,16.30313487067703,12.5,53.80313487067703
2025-12-01 07:00:00+01:00,12.5,12.5,16.416929425539767,12.5,53.91692942553976
2025-12-01 08:00:00+01:00,12.5,12.5,16.125080759287165,12.5,53.625080759287165
2025-12-01 09:00:00+01:00,12.5,12.5,15.756818560266433,12.5,53.25681856026643
2025-12-01 10:00:00+01:00,12.5,12.5,15.612146738618232,12.5,53.112146738618236
2025-12-01 11:00:00+01:00,12.5,12.5,15.506353045441223,12.5,53.00635304544122
2025-12-01 12:00:00+01:00,12.5,12.5,15.451860627152008,12.5,52.95186062715201
2025-12-01 13:00:00+01:00,12.5,12.5,15.394357441772529,12.5,52.89435744177253
2025-12-01 14:00:00+01:00,12.5,12.5,15.033586359213762,12.5,52.533586359213764
2025-12-01 15:00:00+01:00,12.5,12.5,14.669134449612697,12.5,52.1691344496127
2025-12-01 16:00:00+01:00,12.5,12.5,14.201686164587807,12.5,51.701686164587805
2025-12-01 17:00:00+01:00,12.5,12.5,15.59598656929832,12.5,53.09598656929832
